DP Label,Cat Label,Desc,,,,,,,,
12,2,"When a client issues a request, the request propagates along the chainuntil a ConcreteHandler object takes responsibility for handling it.",,,,,,,,
12,2,"Several class libraries use the Chain of Responsibility pattern tohandle user events. They use different names for the Handler class,but the idea is the same: When the user clicks the mouse or presses akey, an event gets generated and passed along the chain.MacApp and ET++ call it ""EventHandler,""Symantec's TCL library calls it ""Bureaucrat,"" andNeXT's AppKituses the name ""Responder."" The Unidraw framework for graphical editors defines Command objectsthat encapsulate requests to Component and ComponentViewobjects. Commands are requests in the sensethat a component or component view may interpret a command to performan operation. This corresponds to the ""requests as objects""approach described in Implementation. Components and component viewsmay be structured hierarchically. A component or a component view mayforward command interpretation to its parent, which may in turnforward it to its parent, and so on, thereby forming a chain ofresponsibility. ET++ uses Chain of Responsibility to handle graphical update. Agraphical object calls the InvalidateRect operation whenever it mustupdate a part of its appearance. A graphical object can't handleInvalidateRect by itself, because it doesn't know enough about itscontext. For example, a graphical object can be enclosed in objectslike Scrollers or Zoomers that transform its coordinate system. Thatmeans the object might be scrolled or zoomed so that it's partiallyout of view. Therefore the default implementation of InvalidateRectforwards the request to the enclosing container object. The lastobject in the forwarding chain is a Window instance. By the timeWindow receives the request, the invalidation rectangle is guaranteedto be transformed properly. The Window handles InvalidateRect bynotifying the window system interface and requesting an update.",,,,,,,,
12,2,"Use when you want to create a chain of objects to handle requests, allowing each object in the chain to decide whether to handle the request or pass it to the next object.",,,,,,,,
12,2,The Chain of Responsibility pattern allows an object to pass a request along a chain of potential handlers until one of them handles the request.,,,,,,,,
12,2,"It decouples the sender of the request from its receivers, giving multiple objects the opportunity to handle the request without explicitly specifying the receiver.",,,,,,,,
12,2,Use when you have a series of objects that can handle a request and you want to pass the request along the chain until one of them handles it. It allows you to decouple the sender of the request from its receiver.,,,,,,,,
12,2,"Creates a chain of objects to handle requests, allowing each object in the chain to decide whether to handle the request or pass it to the next object.",,,,,,,,
12,2,Use when you have multiple objects that can handle a request and want to decouple the sender and receiver of the request.,,,,,,,,
13,2,Command,,,,,,,,
13,2,Behavioral,,,,,,,,
13,2,"Encapsulate a request as an object, thereby letting you parameterizeclients with different requests, queue or log requests, and supportundoable operations.",,,,,,,,
13,2,"Action, Transaction",,,,,,,,
13,2,"Sometimes it's necessary to issue requests to objects without knowinganything about the operation being requested or the receiver of therequest. For example, user interface toolkits include objects likebuttons and menus that carry out a request in response to user input.But the toolkit can't implement the request explicitly in the buttonor menu, because only applications that use the toolkit know whatshould be done on which object. As toolkit designers we have no wayof knowing the receiver of the request or the operations that willcarry it out. The Command pattern lets toolkit objects make requests of unspecifiedapplication objects by turning the request itself into an object. Thisobject can be stored and passed around like other objects. The key tothis pattern is an abstract Command class, which declares an interfacefor executing operations. In the simplest form this interfaceincludes an abstract Execute operation. Concrete Command subclassesspecify a receiver-action pair by storing the receiver as an instancevariable and by implementing Execute to invoke the request. Thereceiver has the knowledge required to carry out the request. Menus can be implemented easily with Command objects. Each choice ina Menu is
an instance of a MenuItem class. An Application class createsthese menus and their
menu items along with the rest of the user interface.The Application class also
keeps track of Document objects that a user hasopened.
The application configures each MenuItem with an instance of aconcrete Command
subclass. When the user selects a MenuItem, theMenuItem calls Execute on its
command, and Execute carries out theoperation. MenuItems don't know which subclass
of Command they use.Command subclasses store the receiver of the request and invoke
one ormore operations on the receiver.
For example, PasteCommand supports pasting text from the clipboardinto a Document.
PasteCommand's receiver is the Document object it issupplied upon instantiation.
The Execute operation invokes Paste onthe receiving Document. OpenCommand's Execute operation is different: it prompts the userfor a document
name, creates a corresponding Document object, adds thedocument to the receiving
application, and opens the document. Sometimes a MenuItem needs to execute a sequence of commands.For example, a
MenuItem for centering a page at normal size could beconstructed from a
CenterDocumentCommand object and aNormalSizeCommand object. Because it's common
to string commandstogether in this way, we can define a MacroCommand class to
allow aMenuItem to execute an open-ended number of commands. MacroCommand isa
concrete Command subclass that simply executes a sequence ofCommands. MacroCommand
has no explicit receiver, because the commandsit sequences define their own
receiver.  In each of these examples, notice how the Command pattern decouplesthe object
that invokes the operation from the one having theknowledge to perform it. This
gives us a lot of flexibility indesigning our user interface. An application can
provide both a menuand a push button interface to a feature just by making the
menu andthe push button share an instance of the same concrete Command subclass.We
can replace commands dynamically, which would be useful forimplementing
context-sensitive menus. We can also support commandscripting by composing
commands into larger ones. All of this ispossible because the object that issues
a request only needs to knowhow to issue it; it doesn't need to know how the request
will be carried out.",,,,,,,,
13,2,"· parameterize objects by an action to perform, as MenuItem objects did above.
You can express such parameterization in a procedural language with a
callback function, that is, a function that's registered somewhere to be
called at a later point. Commands are an object-oriented replacement for
callbacks.· specify, queue, and execute requests at different times. A Command object
can have a lifetime independent of the original request. If the receiver
of a request can be represented in an address space-independent way, then
you can transfer a command object for the request to a different process
and fulfill the request there.
· support undo. The Command's Execute operation can store state for reversing
its effects in the command itself. The Command interface must have an added
Unexecute operation that reverses the effects of a previous call to Execute.
Executed commands are stored in a history list. Unlimited-level undo and
redo is achieved by traversing this list backwards and forwards calling
Unexecute and Execute, respectively.
· support logging changes so that they can be reapplied in case of a system
crash. By augmenting the Command interface with load and store operations,
you can keep a persistent log of changes. Recovering from a crash involves
reloading logged commands from disk and reexecuting them with the Execute
operation.
· structure a system around high-level operations built on primitives
operations. Such a structure is common in information systems that support
transactions. A transaction encapsulates a set of changes to data. The
Command pattern offers a way to model transactions. Commands have a common
interface, letting you invoke all transactions the same way. The pattern
also makes it easy to extend the system with new transactions.",,,,,,,,
13,2,"· Command
o declares an interface for executing an operation.
· ConcreteCommand (PasteCommand, OpenCommand)o defines a binding between a Receiver object and an action.
o implements Execute by invoking the corresponding operation(s) on
Receiver.
· Client (Application)
o creates a ConcreteCommand object and sets its receiver.
· Invoker (MenuItem)
o asks the command to carry out the request.
· Receiver (Document, Application)
o knows how to perform the operations associated with carrying out
a request. Any class may serve as a Receiver.",,,,,,,,
13,2,"· The client creates a ConcreteCommand object and specifies its receiver. · An Invoker object stores the ConcreteCommand object. · The invoker issues a request by calling Execute on the command. Whencommands are undoable, ConcreteCommand stores state for undoing thecommand prior to invoking Execute. · The ConcreteCommand object invokes operations on its receiver to carryout the request.",,,,,,,,
13,2,"Perhaps the first example of the Command pattern appears in a paper byLieberman
. MacApp popularizedthe notion of commands for implementing
undoable operations.ET++, InterViews, andUnidraw also
define classes that follow theCommand pattern. InterViews defines an Action
abstract class thatprovides command functionality. It also defines an
ActionCallbacktemplate, parameterized by action method, that can instantiate
commandsubclasses automatically.
The THINK class library also uses commands to supportundoable actions.
Commands in THINK are called ""Tasks."" Taskobjects are passed along a Chain of
Responsibility (251) for consumption.
Unidraw's command objects are unique in that they can behave likemessages. A
Unidraw command may be sent to another object forinterpretation, and the result
of the interpration varies with thereceiving object. Moreover, the receiver may
delegate theinterpretation to another object, typically the receiver's parent
in alarger structure as in a Chain of Responsibility. The receiver of aUnidraw
command is thus computed rather than stored. Unidraw'sinterpretation mechanism
depends on run-time type information.  Coplien describes how to implement functors, objects thatare functions, in C++
. He achieves a degree oftransparency in their use by overloading the
function call operator(operator()). The Command pattern is different; its focusis
on maintaining a binding between a receiver and a function(i.e., action), not
just maintaining a function. ",,,,,,,,
13,2,"Use when you want to encapsulate a request as an object, allowing you to parameterize clients with different requests, queue or log requests, and support undo operations.",,,,,,,,
13,2,"Encapsulates a request as an object, allowing clients to parameterize clients with different requests, queue or log requests, and support undoable operations.",,,,,,,,
13,2,"The Command pattern encapsulates a request as an object, allowing clients to parameterize clients with different requests, queue or log requests, and support undoable operations.",,,,,,,,
13,2,"It decouples the sender of a request from the object that performs the action, enabling parameterization of clients with different requests and providing flexibility in managing and executing requests.",,,,,,,,
13,2,"Use when you need to encapsulate a request as an object, allowing you to parameterize clients with different requests, queue or log requests, and support undoable operations.",,,,,,,,
13,2,"Encapsulates a request as an object, allowing you to parameterize clients with different requests, queue or log requests, and support undo operations.",,,,,,,,
13,2,"Use when you want to encapsulate a request as an object, allowing you to decouple the sender and receiver of the request.",,,,,,,,
14,2,Interpreter,,,,,,,,
14,2,Behavioral,,,,,,,,
14,2,"Given a language, define a represention for its grammar along with aninterpreter that uses the representation to interpret sentences in thelanguage.",,,,,,,,
14,2,"If a particular kind of problem occurs often enough, then it might beworthwhile
to express instances of the problem as sentences in asimple language. Then you
can build an interpreter that solves theproblem by interpreting these sentences.
For example, searching for strings that match a pattern is a commonproblem. Regular
expressions are a standard language for specifyingpatterns of strings. Rather
than building custom algorithms to matcheach pattern against strings, search
algorithms could interpret aregular expression that specifies a set of strings
to match.
The Interpreter pattern describes how to define a grammar for simplelanguages,
represent sentences in the language, and interpret thesesentences. In this example,
the pattern describes how to define agrammar for regular expressions, represent
a particular regularexpression, and how to interpret that regular expression.
Suppose the following grammar defines the regular expressions:
expression ::= literal | alternation | sequence | repetition |
'(' expression ')'
alternation ::= expression '|' expression
sequence ::= expression '&' expression
repetition ::= expression '*'
literal ::= 'a' | 'b' | 'c' | ... { 'a' | 'b' | 'c' | ... }*
The symbol expression is the start symbol, and literalis a terminal symbol defining
simple words.
The Interpreter pattern uses a class to represent each grammar rule.Symbols on
the right-hand side of the rule are instance variables ofthese classes. The grammar
above is represented by five classes: anabstract class RegularExpression and its
four subclassesLiteralExpression, AlternationExpression, SequenceExpression,
andRepetitionExpression. The last three classes define variables thathold
subexpressions. Every regular expression defined by this grammar is represented by anabstract
syntax tree made up of instances of these classes. Forexample, the abstract syntax
tree represents the regular expression
 raining & (dogs | cats) *
We can create an interpreter for these regular expressions by definingthe Interpret
operation on each subclass of RegularExpression.Interpret takes as an argument the context in which to interpret theexpression. The context contains the input
string and information onhow much of it has been matched so far. Each subclass
ofRegularExpression implements Interpret to match the next part of theinput string
based on the current context. For example,
· LiteralExpression will check if the input matches the literal itdefines,
· AlternationExpression will check if the input matches any of
itsalternatives,
· RepetitionExpression will check if the input has multiple copies
ofexpression it repeats,
and so on.",,,,,,,,
14,2,"Use the Interpreter pattern when there is a language to interpret, andyou can represent statements in the language as abstract syntax trees.The Interpreter pattern works best when · the grammar is simple. For complex grammars, the class hierarchy forthe grammar becomes large and unmanageable. Tools such as parsergenerators are a better alternative in such cases. They can interpretexpressions without building abstract syntax trees, which can savespace and possibly time. · efficiency is not a critical concern. The most efficient interpretersare usually not implemented by interpreting parse trees directlybut by first translating them into another form. For example, regularexpressions are often transformed into state machines. But even then,the translator can be implemented by the Interpreter pattern, sothe pattern is still applicable.",,,,,,,,
14,2,"· AbstractExpression (RegularExpression) o declares an abstract Interpret operation that is common to all nodes in the abstract syntax tree. · TerminalExpression (LiteralExpression) o implements an Interpret operation associated with terminal symbols in the grammar. o an instance is required for every terminal symbol in a sentence. · NonterminalExpression (AlternationExpression,RepetitionExpression, SequenceExpressions) o one such class is required for every rule R ::= R1 R2 ... Rn in the grammar. o maintains instance variables of type AbstractExpression for each of the symbols R1 through Rn. o implements an Interpret operation for nonterminal symbols in the grammar. Interpret typically calls itself recursively on the variables representing R1 through Rn. · Context o contains information that's global to the interpreter. · Client o builds (or is given) an abstract syntax tree representing a particular sentence in the language that the grammar defines. The abstract syntax tree is assembled from instances of the NonterminalExpression and TerminalExpression classes. o invokes the Interpret operation.",,,,,,,,
14,2,· The client builds (or is given) the sentence as an abstract syntaxtree of NonterminalExpression and TerminalExpression instances. Thenthe client initializes the context and invokes the Interpretoperation. · Each NonterminalExpression node defines Interpret in terms ofInterpret on each subexpression. The Interpret operation of eachTerminalExpression defines the base case in the recursion. · The Interpret operations at each node use the context tostore and access the state of the interpreter.,,,,,,,,
14,2,"The Interpreter pattern is widely used in compilers implemented withobject-oriented languages, as the Smalltalk compilers are. SPECTalkuses the pattern to interpret descriptions of input fileformats . The QOCA constraint-solving toolkituses it to evaluate constraints . Considered in its most general form (i.e., an operation distributedover a class hierarchy based on the Composite pattern), nearly everyuse of the Composite pattern will also contain the Interpreterpattern. But the Interpreter pattern should be reserved for thosecases in which you want to think of the class hierarchy as defining alanguage.",,,,,,,,
14,2,Use when you want to define a language and interpret sentences in that language.,,,,,,,,
14,2,"The Interpreter pattern defines a representation for a grammar or language, along with an interpreter that uses the representation to interpret sentences in the language.",,,,,,,,
14,2,It enables the creation of a language or grammar that can be interpreted and executed for specific use cases.,,,,,,,,
14,2,"Use when you need to define a representation for a grammar or language, along with an interpreter that can interpret and execute sentences in that language.",,,,,,,,
14,2,Defines a language and interprets sentences in that language.,,,,,,,,
14,2,Use when you want to define a language and need to interpret and execute sentences in that language.,,,,,,,,
15,2,Iterator,,,,,,,,
15,2,Behavioral,,,,,,,,
15,2,Provide a way to access the elements of an aggregate objectsequentially without exposing its underlying representation.,,,,,,,,
15,2,Cursor,,,,,,,,
15,2,"An aggregate object such as a list should give you a way to access itselements
without exposing its internal structure. Moreover, you mightwant to traverse the
list in different ways, depending on what youwant to accomplish. But you probably
don't want to bloat the Listinterface with operations for different traversals,
even if you couldanticipate the ones you will need. You might also need to have
more thanone traversal pending on the same list.
The Iterator pattern lets you do all this. The key idea in thispattern is to take
the responsibility for access and traversal out ofthe list object and put it into
an iterator object. TheIterator class defines an interface for accessing the list's
elements.An iterator object is responsible for keeping track of the currentelement;
that is, it knows which elements have been traversed already.
For example, a List class would call for a ListIterator with thefollowing
relationship between them: Before you can instantiate ListIterator, you must supply the List totraverse.
Once you have the ListIterator instance, you can access thelist's elements
sequentially. The CurrentItem operation returns thecurrent element in the list,
First initializes the current element tothe first element, Next advances the current element to the nextelement, and IsDone tests whether we've advanced beyond
the lastelement—that is, we're finished with the traversal.
Separating the traversal mechanism from the List object lets us defineiterators
for different traversal policies without enumerating them inthe List interface.
For example, FilteringListIterator might provideaccess only to those elements
that satisfy specific filteringconstraints.
Notice that the iterator and the list are coupled, and the client mustknow that
it is a list that's traversed as opposed to some otheraggregate structure. Hence
the client commits to a particularaggregate structure. It would be better if we
could change the aggregateclass without changing client code. We can do this by
generalizingthe iterator concept to support polymorphic iteration.
As an example, let's assume that we also have a SkipListimplementation of a list.
A skiplist is aprobabilistic data structure with characteristics similar
to balancedtrees. We want to be able to write code that works for both List
andSkipList objects.
We define an AbstractList class that provides a common interfacefor manipulating
lists. Similarly, we need an abstract Iteratorclass that defines a common iteration
interface. Then we can defineconcrete Iterator subclasses for the different list
implementations.As a result, the iteration mechanism becomes independent of
concreteaggregate classes. The remaining problem is how to create the iterator. Since we want towrite code
that's independent of the concrete List subclasses, wecannot simply instantiate
a specific class. Instead, we make the listobjects responsible for creating their corresponding iterator. Thisrequires an operation like CreateIterator through
which clientsrequest an iterator object.
CreateIterator is an example of a factory method (see Factory Method (121)). We
use it here to let a client aska list object for the appropriate iterator. The
Factory Methodapproach give rise to two class hierarchies, one for lists and
anotherfor iterators. The CreateIterator factory method ""connects"" the
twohierarchies. ",,,,,,,,
15,2,"to access an aggregate object's contents without exposing its internalrepresentation. · to support multiple traversals of aggregate objects. · to provide a uniform interface for traversing different aggregatestructures (that is, to support polymorphic iteration).",,,,,,,,
15,2,"· Iterator
o defines an interface for accessing and traversing elements.
· ConcreteIterator
o implements the Iterator interface.o keeps track of the current position in the traversal of the aggregate.
· Aggregate
o defines an interface for creating an Iterator object.
· ConcreteAggregate
o implements the Iterator creation interface to return an instance
of the proper ConcreteIterator.",,,,,,,,
15,2,A ConcreteIterator keeps track of the current object in theaggregate and can compute the succeeding object in thetraversal.,,,,,,,,
15,2,"Iterators are common in object-oriented systems. Most collectionclass libraries offer iterators in one form or another. Here's an example from the Booch components, apopular collection class library. It provides both a fixed size(bounded) and dynamically growing (unbounded) implementation of aqueue. The queue interface is defined by an abstract Queue class. Tosupport polymorphic iteration over the different queueimplementations, the queue iterator is implemented in the terms of theabstract Queue class interface. This variation has the advantage thatyou don't need a factory method to ask the queue implementations fortheir appropriate iterator. However, it requires the interface of theabstract Queue class to be powerful enough to implement the iteratorefficiently. Iterators don't have to be defined as explicitly in Smalltalk. Thestandard collection classes (Bag, Set, Dictionary, OrderedCollection,String, etc.) define an internal iterator method do:, whichtakes a block (i.e., closure) as an argument. Each element in thecollection is bound to the local variable in the block; then the blockis executed. Smalltalk also includes a set of Stream classes thatsupport an iterator-like interface. ReadStream is essentially anIterator, and it can act as an external iterator for all thesequential collections. There are no standard external iterators fornonsequential collections such as Set and Dictionary. Polymorphic iterators and the cleanup Proxy described earlier areprovided by the ET++ container classes. The Unidrawgraphical editing framework classes use cursor-basediterators. ObjectWindows 2.0 provides a class hierarchy ofiterators for containers. You can iterate over different containertypes in the same way. The ObjectWindow iteration syntax relies onoverloading the postincrement operator ++ to advance theiteration.",,,,,,,,
15,2,Use when you want to provide a way to access the elements of an aggregate object sequentially without exposing its underlying representation.,,,,,,,,
15,2,The Iterator pattern provides a way to access the elements of an aggregate object sequentially without exposing its underlying representation.,,,,,,,,
15,2,"It decouples the algorithm for accessing elements from the aggregate object, allowing multiple traversal algorithms to operate on the same collection without modifying its structure.",,,,,,,,
15,2,Use when you need to provide a way to sequentially access elements of a collection without exposing its underlying representation. It allows you to traverse the collection without modifying its structure.,,,,,,,,
15,2,Provides a way to access the elements of an aggregate object sequentially without exposing its underlying representation.,,,,,,,,
15,2,Use when you want to traverse the elements of a collection without exposing the underlying structure of the collection.,,,,,,,,
16,2,Mediator,,,,,,,,
16,2,Behavioral,,,,,,,,
16,2,"Define an object that encapsulates how a set of objects interact.Mediator promotes loose coupling by keeping objects from referring toeach other explicitly, and it lets you vary their interactionindependently.",,,,,,,,
16,2,"Object-oriented design encourages the distribution of behavioramong objects. Such
distribution can result in an object structurewith many connections between
objects; in the worst case, every objectends up knowing about every other.
Though partitioning a system into many objects generally enhancesreusability,
proliferating interconnections tend to reduce it again.Lots of interconnections
make it less likely that an object can workwithout the support of others—the system
acts as though it weremonolithic. Moreover, it can be difficult to change the
system'sbehavior in any significant way, since behavior is distributed amongmany
objects. As a result, you may be forced to define many subclassesto customize
the system's behavior.
As an example, consider the implementation of dialog boxes in agraphical user
interface. A dialog box uses a window to present acollection of widgets such as
buttons, menus, and entry fields, asshown here: Often there are dependencies between the widgets in the dialog. Forexample, a
button gets disabled when a certain entry field is empty.Selecting an entry in
a list of choices called a list boxmight change the contents of an entry field.
Conversely, typing textinto the entry field might automatically select one or
morecorresponding entries in the list box. Once text appears in the entryfield,
other buttons may become enabled that let the user do somethingwith the text,
such as changing or deleting the thing to which it refers.
Different dialog boxes will have different dependencies betweenwidgets. So even
though dialogs display the same kinds of widgets,they can't simply reuse stock
widget classes; they have to becustomized to reflect dialog-specific dependencies.
Customizing themindividually by subclassing will be tedious, since many classes
areinvolved.
You can avoid these problems by encapsulating collective behavior in aseparate
mediator object. A mediator is responsible forcontrolling and coordinating the
interactions of a group of objects.The mediator serves as an intermediary that
keeps objects in the groupfrom referring to each other explicitly. The objects
only know themediator, thereby reducing the number of interconnections.
For example, FontDialogDirector can be the mediatorbetween the widgets in a dialog
box. A FontDialogDirector object knowsthe widgets in a dialog and coordinates
their interaction. It acts asa hub of communication for widgets: The following interaction diagram illustrates how the objects cooperate tohandle
a change in a list box's selection: Here's the succession of events by which a list box's selection passesto an entry
field:
1. The list box tells its director that it's changed.
2. The director gets the selection from the list box.
3. The director passes the selection to the entry field.
4. Now that the entry field contains some text, the directorenables button(s)
for initiating an action (e.g., ""demibold,"" ""oblique""). Note how the director mediates between the list box and the entry field.Widgets
communicate with each other only indirectly, through thedirector. They don't have
to know about each other; all they know is thedirector. Furthermore, because the
behavior is localized in one class,it can be changed or replaced by extending
or replacing that class.
Here's how the FontDialogDirector abstraction can be integrated into aclass
library: DialogDirector is an abstract class that defines the overall behavior ofa dialog.
Clients call the ShowDialog operation to display the dialog onthe screen.
CreateWidgets is an abstract operation for creating thewidgets of a dialog.
WidgetChanged is another abstract operation;widgets call it to inform their
director that they have changed.DialogDirector subclasses override CreateWidgets
to create the properwidgets, and they override WidgetChanged to handle the changes.",,,,,,,,
16,2,· a set of objects communicate in well-defined but complex ways. Theresulting interdependencies are unstructured and difficult tounderstand. · reusing an object is difficult because it refers to and communicateswith many other objects. · a behavior that's distributed between several classes should becustomizable without a lot of subclassing.,,,,,,,,
16,2,"· Mediator (DialogDirector) o defines an interface for communicating with Colleague objects. · ConcreteMediator (FontDialogDirector) o implements cooperative behavior by coordinating Colleague objects. o knows and maintains its colleagues. · Colleague classes (ListBox, EntryField) o each Colleague class knows its Mediator object. o each colleague communicates with its mediator whenever it would have otherwise communicated with another colleague.",,,,,,,,
16,2,Colleagues send and receive requests from a Mediator object. Themediator implements the cooperative behavior by routing requestsbetween the appropriate colleague(s).,,,,,,,,
16,2,"Both ET++ and the THINK C class library usedirector-like objects
in dialogs as mediators between widgets.
The application architecture of Smalltalk/V for Windows is based on amediator
structure. In that environment, anapplication consists of a Window
containing a set of panes. Thelibrary contains several predefined Pane objects;
examples includeTextPane, ListBox, Button, and so on.These panes can be used
without subclassing. An application developeronly subclasses from ViewManager,
a class that's responsible for doinginter-pane coordination. ViewManager is the
Mediator, and each paneonly knows its view manager, which is considered the ""owner""
of thepane. Panes don't refer to each other directly.
The following object diagram shows a snapshot of an application atrun-time:Smalltalk/V uses an event mechanism for Pane-ViewManagercommunication. A pane
generates an event when it wants to getinformation from the mediator or when it
wants to inform the mediatorthat something significant happened. An event defines
a symbol (e.g.,#select) that identifies the event. To handle the event, theview
manager registers a method selector with the pane. This selectoris the event's
handler; it will be invoked whenever the event occurs.
The following code excerpt shows how a ListPane object gets created insidea
ViewManager subclass and how ViewManager registers an event handlerfor the #select
event: Another application of the Mediator pattern is in coordinating complexupdates.
An example is the ChangeManager class mentioned in Observer (326). ChangeManager
mediates betweensubjects and observers to avoid redundant updates. When an
objectchanges, it notifies the ChangeManager, which in turn coordinates theupdate
by notifying the object's dependents.
A similar application appears in the Unidraw drawingframework and uses
a class called CSolver toenforce connectivity constraints between ""connectors.""
Objects ingraphical editors can appear to stick to one another in differentways.
Connectors are useful in applications that maintainconnectivity automatically,
like diagram editors and circuit designsystems. CSolver is a mediator between
connectors. It solves theconnectivity constraints and updates the connectors'
positions toreflect them. ",,,,,,,,
16,2,"Use when you want to define an object that encapsulates how a group of objects interact, promoting loose coupling and reducing direct dependencies between objects.",,,,,,,,
16,2,"Defines an object that encapsulates how a group of objects interact, promoting loose coupling and reducing direct dependencies between objects.",,,,,,,,
16,2,Use when you have a complex interaction between a group of objects and want to centralize the communication and reduce dependencies.,,,,,,,,
17,2,Memento,,,,,,,,
17,2,Behavioral,,,,,,,,
17,2,"Without violating encapsulation, capture and externalize an object'sinternal state so that the object can be restored to this state later.",,,,,,,,
17,2,Token,,,,,,,,
17,2,"Sometimes it's necessary to record the internal state of an object.This is required
when implementing checkpoints and undo mechanismsthat let users back out of
tentative operations or recover fromerrors. You must save state information
somewhere so that you canrestore objects to their previous states. But objects
normallyencapsulate some or all of their state, making it inaccessible toother
objects and impossible to save externally. Exposing this statewould violate
encapsulation, which can compromise the application'sreliability and
extensibility.
Consider for example a graphical editor that supports connectivitybetween objects.
A user can connect two rectangles with a line, andthe rectangles stay connected
when the user moves either of them. Theeditor ensures that the line stretches
to maintain the connection. A well-known way to maintain connectivity relationships betweenobjects is with
a constraint-solving system. We can encapsulate thisfunctionality in a
ConstraintSolver object.ConstraintSolver records connections as they are made
and generatesmathematical equations that describe them. It solves these
equationswhenever the user makes a connection or otherwise modifies thediagram.
ConstraintSolver uses the results of its calculations torearrange the graphics
so that they maintain the proper connections. Supporting undo in this application isn't as easy as it may seem. Anobvious way
to undo a move operation is to store the original distancemoved and move the object
back an equivalent distance. However, thisdoes not guarantee all objects will
appear where they did before.Suppose there is some slack in the connection. In
that case, simplymoving the rectangle back to its original location won't
necessarilyachieve the desired effect. In general, the ConstraintSolver's public interface might beinsufficient to allow
precise reversal of its effects on otherobjects. The undo mechanism must work
more closely withConstraintSolver to reestablish previous state, but we should
alsoavoid exposing the ConstraintSolver's internals to the undo mechanism.
We can solve this problem with the Memento pattern. A memento is an object that
stores a snapshot of theinternal state of another object — the memento's originator.
The undo mechanism will request a mementofrom the originator when it needs to
checkpoint the originator'sstate. The originator initializes the memento with
information thatcharacterizes its current state. Only the originator can store
andretrieve information from the memento—the memento is ""opaque"" toother objects.
In the graphical editor example just discussed, the ConstraintSolver can actas
an originator. The following sequence of events characterizes theundo process:
1. The editor requests a memento from the ConstraintSolver as aside-effect
of the move operation.
2. The ConstraintSolver creates and returns a memento, an instance of aclass
SolverState in this case. A SolverState memento contains datastructures
that describe the current state of the ConstraintSolver'sinternal
equations and variables.
3. Later when the user undoes the move operation, the editor gives
theSolverState back to the ConstraintSolver.
4. Based on the information in the SolverState, the ConstraintSolverchanges
its internal structures to return its equations and variablesto their exact
previous state.
This arrangement lets the ConstraintSolver entrust other objects withthe
information it needs to revert to a previous state withoutexposing its internal
structure and representations. ",,,,,,,,
17,2,"· a snapshot of (some portion of) an object's state must be saved sothat it can be restored to that state later, and · a direct interface to obtaining the state would exposeimplementation details and break the object's encapsulation.",,,,,,,,
17,2,"· Memento (SolverState) o stores internal state of the Originator object. The memento may store as much or as little of the originator's internal state as necessary at its originator's discretion. o protects against access by objects other than the originator. Mementos have effectively two interfaces. Caretaker sees a narrow interface to the Memento—it can only pass the memento to other objects. Originator, in contrast, sees a wide interface, one that lets it access all the data necessary to restore itself to its previous state. Ideally, only the originator that produced the memento would be permitted to access the memento's internal state. · Originator (ConstraintSolver) o creates a memento containing a snapshot of its current internal state. o uses the memento to restore its internal state. · Caretaker (undo mechanism) o is responsible for the memento's safekeeping. o never operates on or examines the contents of a memento.",,,,,,,,
17,2,"A caretaker requests a memento from an originator, holds it for atime, and passes it back to the originator, as the followinginteraction diagram illustrates: Sometimes the caretaker won't pass the memento back to the
originator,because the originator might never need to revert to an earlier
state.
· Mementos are passive. Only the originator that created a memento willassign
or retrieve its state.",,,,,,,,
17,2,"The preceding sample code is based on Unidraw's support for connectivitythrough
its CSolver class.
Collections in Dylan provide an iteration interface thatreflects the
Memento pattern. Dylan's collections have the notion of a""state"" object, which
is a memento that represents the state of theiteration. Each collection can
represent the current state of theiteration in any way it chooses; the
representation is completelyhidden from clients. The Dylan iteration approach
might be translatedto C++ as follows: CreateInitialState returns an initializedIterationState object for the collection.
Next advancesthe state object to the next position in the iteration; it
effectivelyincrements the iteration index. IsDone returnstrue if Next has advanced
beyond the last elementin the collection. CurrentItem dereferences the stateobject
and returns the element in the collection to which it refers.Copy returns a copy
of the given state object. This isuseful for marking a point in an iteration. The memento-based iteration interface has two interesting benefits:
1. More than one state can work on the same collection. (The sameis true of
the Iterator (289) pattern.)
2. It doesn't require breaking a collection's encapsulationto support
iteration. The memento is only interpreted by thecollection itself; no one
else has access to it. Other approaches toiteration require breaking
encapsulation by making iterator classesfriends of their collection
classes (see Iterator (289)). The situation is reversed in thememento-based
implementation: Collection is a friend of theIteratorState.
The QOCA constraint-solving toolkit stores incremental information inmementos
. Clients can obtain a memento that characterizesthe current solution
to a system of constraints. The memento containsonly those constraint variables
that have changed since the lastsolution. Usually only a small subset of the
solver's variableschanges for each new solution. This subset is enough to return
thesolver to the preceding solution; reverting to earlier solutionsrequires
restoring mementos from the intervening solutions. Hence youcan't set mementos
in any order; QOCA relies on a history mechanism torevert to earlier solutions. ",,,,,,,,
17,2,"Use when you want to capture and restore an object's internal state without violating encapsulation, providing undo and redo functionality.",,,,,,,,
17,2,"Captures and restores an object's internal state without violating encapsulation, providing undo and redo functionality.",,,,,,,,
17,2,"Use when you want to save and restore the state of an object, or provide undo and redo operations.",,,,,,,,
18,2,Observer,,,,,,,,
18,2,Behavioral,,,,,,,,
18,2,"Define a one-to-many dependency between objects so that when oneobject changes state, all its dependents are notified and updatedautomatically.",,,,,,,,
18,2,"Dependents, Publish-Subscribe",,,,,,,,
